masv,mamh,diem
V0754,CSD2,5.0
V0754,CTDL,4.5
V0754,KTLT,9.5
V0754,LQL1,8.5
V0754,LQL2,8.0
V0754,NMLT,6.0
V0754,TOA1,8.0
V0754,TOA2,4.0
V0754,TTNT,8.0
V0755,CSD1,10.0
V0755,CSD2,8.0
V0755,CTDL,8.5
V0755,KTLT,9.0
V0755,LQL1,4.5
V0755,LQL2,10.0
V0755,NMLT,8.0
V0755,TOA1,8.0
V0755,TOA2,8.0
V0755,TTNT,5.5
V0756,CSD1,5.5
V0756,CSD2,8.0
V0756,CTDL,10.0
V0756,KTLT,6.5
V0756,LQL1,6.0
V0756,LQL2,10.0
V0756,NMLT,5.0
V0756,TOA1,7.0
V0756,TOA2,5.0
V0756,TTNT,7.0
V0757,CSD1,7.5
V0757,CSD2,9.0
V0757,CTDL,6.0
V0757,KTLT,4.5
V0757,LQL1,9.5
V0757,LQL2,8.5
V0757,NMLT,8.0
V0757,TOA1,4.5
V0757,TOA2,6.0
V0757,TTNT,4.5
V0758,CSD1,10.0
V0758,CSD2,7.0
V0758,CTDL,9.0
V0758,KTLT,5.5
V0758,LQL1,4.5
V0758,LQL2,6.5
V0758,NMLT,4.0
V0758,TOA1,10.0
V0758,TOA2,9.0
V0758,TTNT,9.0
V0759,CSD1,7.0
V0759,CSD2,5.0
V0759,CTDL,8.0
V0759,KTLT,7.5
V0759,LQL1,8.5
V0759,LQL2,5.5
V0759,NMLT,6.0
V0759,TOA1,9.0
V0759,TOA2,8.5
V0759,TTNT,10.0
V0760,CSD1,6.5
V0760,CSD2,10.0
V0760,CTDL,7.5
V0760,KTLT,8.5
V0760,LQL1,8.0
V0760,LQL2,5.5
V0760,NMLT,8.0
V0760,TOA1,10.0
V0760,TOA2,5.0
V0760,TTNT,4.5
V0761,CSD1,6.0
V0761,CSD2,8.5
V0761,CTDL,8.0
V0761,KTLT,4.0
V0761,LQL1,9.5
V0761,LQL2,7.5
V0761,NMLT,9.5
V0761,TOA1,8.0
V0761,TOA2,9.0
V0761,TTNT,4.5
V0762,CSD1,7.0
V0762,CSD2,4.0
V0762,CTDL,8.0
V0762,KTLT,8.0
V0762,LQL1,8.5
V0762,LQL2,9.5
V0762,NMLT,5.0
V0762,TOA1,6.5
V0762,TOA2,4.0
V0762,TTNT,5.0
V0763,CSD1,4.0
V0763,CSD2,7.5
V0763,CTDL,4.5
V0763,KTLT,5.0
V0763,LQL1,8.0
V0763,LQL2,8.0
V0763,NMLT,6.5
V0763,TOA1,7.5
V0763,TOA2,7.0
V0763,TTNT,4.0
V0764,CSD1,8.0
V0764,CSD2,9.5
V0764,CTDL,5.5
V0764,KTLT,9.0
V0764,LQL1,6.0
V0764,LQL2,8.5
V0764,NMLT,7.0
V0764,TOA1,8.0
V0764,TOA2,4.0
V0764,TTNT,10.0
V0765,CSD1,5.0
V0765,CSD2,8.0
V0765,CTDL,7.5
V0765,KTLT,7.0
V0765,LQL1,8.0
V0765,LQL2,8.5
V0765,NMLT,7.5
V0765,TOA1,6.5
V0765,TOA2,5.0
V0765,TTNT,5.5
V0766,CSD1,10.0
V0766,CSD2,7.0
V0766,CTDL,6.0
V0766,KTLT,9.5
V0766,LQL1,8.0
V0766,LQL2,5.5
V0766,NMLT,4.0
V0766,TOA1,5.5
V0766,TOA2,8.0
V0766,TTNT,9.0
V0767,CSD1,8.0
V0767,CSD2,7.5
V0767,CTDL,5.0
V0767,KTLT,6.5
V0767,LQL1,7.0
V0767,LQL2,10.0
V0767,NMLT,7.0
V0767,TOA1,9.5
V0767,TOA2,4.0
V0767,TTNT,4.5
V0768,CSD1,8.5
V0768,CSD2,7.5
V0768,CTDL,9.5
V0768,KTLT,8.0
V0768,LQL1,7.5
V0768,LQL2,4.0
V0768,NMLT,4.5
V0768,TOA1,4.0
V0768,TOA2,8.0
V0768,TTNT,5.0
V0769,CSD1,7.5
V0769,CSD2,6.0
V0769,CTDL,8.5
V0769,KTLT,9.0
V0769,LQL1,8.0
V0769,LQL2,5.5
V0769,NMLT,5.0
V0769,TOA1,8.0
V0769,TOA2,5.5
V0769,TTNT,10.0
V0770,CSD1,4.0
V0770,CSD2,5.0
V0770,CTDL,5.5
V0770,KTLT,7.5
V0770,LQL1,5.5
V0770,LQL2,9.5
V0770,NMLT,4.0
V0770,TOA1,8.0
V0770,TOA2,9.5
V0770,TTNT,6.0
V0771,CSD1,9.5
V0771,CSD2,7.5
V0771,CTDL,9.0
V0771,KTLT,8.0
V0771,LQL1,4.0
V0771,LQL2,9.0
V0771,NMLT,7.0
V0771,TOA1,9.5
V0771,TOA2,8.0
V0771,TTNT,5.0
V0772,CSD1,6.0
V0772,CSD2,5.5
V0772,CTDL,5.0
V0772,KTLT,8.5
V0772,LQL1,9.5
V0772,LQL2,8.0
V0772,NMLT,6.0
V0772,TOA1,8.5
V0772,TOA2,10.0
V0772,TTNT,4.5
V0773,CSD1,4.0
V0773,CSD2,5.0
V0773,CTDL,7.0
V0773,KTLT,6.0
V0773,LQL1,6.0
V0773,LQL2,10.0
V0773,NMLT,7.5
V0773,TOA1,7.5
V0773,TOA2,9.0
V0773,TTNT,5.0
V0774,CSD1,7.0
V0774,CSD2,8.0
V0774,CTDL,8.5
V0774,KTLT,7.0
V0774,LQL1,5.5
V0774,LQL2,8.5
V0774,NMLT,9.5
V0774,TOA1,7.0
V0774,TOA2,4.5
V0774,TTNT,7.0
V0775,CSD1,8.0
V0775,CSD2,5.0
V0775,CTDL,6.0
V0775,KTLT,9.5
V0775,LQL1,9.0
V0775,LQL2,9.0
V0775,NMLT,7.0
V0775,TOA1,10.0
V0775,TOA2,8.0
V0775,TTNT,7.0
V0776,CSD1,7.5
V0776,CSD2,8.0
V0776,CTDL,7.5
V0776,KTLT,9.0
V0776,LQL1,7.0
V0776,LQL2,7.5
V0776,NMLT,6.0
V0776,TOA1,8.0
V0776,TOA2,9.0
V0776,TTNT,8.5
V0777,CSD1,7.5
V0777,CSD2,9.0
V0777,CTDL,5.0
V0777,KTLT,9.5
V0777,LQL1,6.5
V0777,LQL2,8.5
V0777,NMLT,10.0
V0777,TOA1,6.0
V0777,TOA2,7.5
V0777,TTNT,8.0
V0778,CSD1,4.0
V0778,CSD2,7.0
V0778,CTDL,8.5
V0778,KTLT,9.5
V0778,LQL1,7.5
V0778,LQL2,9.0
V0778,NMLT,7.5
V0778,TOA1,7.0
V0778,TOA2,6.5
V0778,TTNT,7.5
V0779,CSD1,7.5
V0779,CSD2,6.5
V0779,CTDL,8.5
V0779,KTLT,8.0
V0779,LQL1,7.5
V0779,LQL2,6.5
V0779,NMLT,8.5
V0779,TOA1,6.0
V0779,TOA2,7.0
V0779,TTNT,9.0
V0780,CSD1,6.5
V0780,CSD2,6.5
V0780,CTDL,10.0
V0780,KTLT,5.0
V0780,LQL1,5.0
V0780,LQL2,8.0
V0780,NMLT,4.5
V0780,TOA1,9.0
V0780,TOA2,4.5
V0780,TTNT,6.0
V0781,CSD1,6.0
V0781,CSD2,10.0
V0781,CTDL,9.0
V0781,KTLT,9.0
V0781,LQL1,9.5
V0781,LQL2,4.5
V0781,NMLT,6.5
V0781,TOA1,8.5
V0781,TOA2,7.5
V0781,TTNT,6.5
V0782,CSD1,10.0
V0782,CSD2,10.0
V0782,CTDL,6.0
V0782,KTLT,10.0
V0782,LQL1,7.0
V0782,LQL2,9.5
V0782,NMLT,9.0
V0782,TOA1,4.0
V0782,TOA2,4.0
V0782,TTNT,8.0
V0783,CSD1,7.0
V0783,CSD2,8.5
V0783,CTDL,9.5
V0783,KTLT,8.5
V0783,LQL1,9.5
V0783,LQL2,10.0
V0783,NMLT,9.5
V0783,TOA1,7.0
V0783,TOA2,7.0
V0783,TTNT,5.0
V0784,CSD1,8.0
V0784,CSD2,10.0
V0784,CTDL,6.5
V0784,KTLT,8.0
V0784,LQL1,6.5
V0784,LQL2,8.0
V0784,NMLT,8.5
V0784,TOA1,4.0
V0784,TOA2,6.0
V0784,TTNT,4.5
V0785,CSD1,9.0
V0785,CSD2,8.5
V0785,CTDL,10.0
V0785,KTLT,10.0
V0785,LQL1,5.5
V0785,LQL2,4.5
V0785,NMLT,6.5
V0785,TOA1,7.0
V0785,TOA2,5.5
V0785,TTNT,6.5
V0786,CSD1,4.5
V0786,CSD2,5.0
V0786,CTDL,5.5
V0786,KTLT,9.0
V0786,LQL1,7.0
V0786,LQL2,8.5
V0786,NMLT,8.0
V0786,TOA1,8.0
V0786,TOA2,10.0
V0786,TTNT,6.0
V0787,CSD1,6.0
V0787,CSD2,8.0
V0787,CTDL,5.5
V0787,KTLT,10.0
V0787,LQL1,5.5
V0787,LQL2,9.0
V0787,NMLT,9.5
V0787,TOA1,8.5
V0787,TOA2,8.0
V0787,TTNT,6.0
V0788,CSD1,10.0
V0788,CSD2,5.0
V0788,CTDL,6.5
V0788,KTLT,5.0
V0788,LQL1,8.5
V0788,LQL2,9.0
V0788,NMLT,10.0
V0788,TOA1,6.0
V0788,TOA2,9.5
V0788,TTNT,9.0
V0789,CSD1,7.5
V0789,CSD2,6.5
V0789,CTDL,5.0
V0789,KTLT,10.0
V0789,LQL1,8.0
V0789,LQL2,5.0
V0789,NMLT,7.0
V0789,TOA1,7.0
V0789,TOA2,8.5
V0789,TTNT,4.0
V0790,CSD1,10.0
V0790,CSD2,6.0
V0790,CTDL,5.0
V0790,KTLT,10.0
V0790,LQL1,7.0
V0790,LQL2,5.5
V0790,NMLT,8.5
V0790,TOA1,4.0
V0790,TOA2,6.5
V0790,TTNT,4.5
V0791,CSD1,9.5
V0791,CSD2,10.0
V0791,CTDL,10.0
V0791,KTLT,7.5
V0791,LQL1,9.0
V0791,LQL2,5.5
V0791,NMLT,7.5
V0791,TOA1,5.0
V0791,TOA2,8.0
V0791,TTNT,7.0
V0792,CSD1,7.0
V0792,CSD2,5.0
V0792,CTDL,7.0
V0792,KTLT,4.0
V0792,LQL1,5.5
V0792,LQL2,6.5
V0792,NMLT,9.0
V0792,TOA1,10.0
V0792,TOA2,5.0
V0792,TTNT,8.0
V0793,CSD1,7.0
V0793,CSD2,8.0
V0793,CTDL,10.0
V0793,KTLT,7.0
V0793,LQL1,9.0
V0793,LQL2,9.5
V0793,NMLT,5.5
V0793,TOA1,9.0
V0793,TOA2,7.0
V0793,TTNT,8.0
V0794,CSD1,4.5
V0794,CSD2,6.5
V0794,CTDL,8.5
V0794,KTLT,9.0
V0794,LQL1,6.0
V0794,LQL2,5.0
V0794,NMLT,4.0
V0794,TOA1,6.0
V0794,TOA2,4.0
V0794,TTNT,5.0
V0795,CSD1,5.0
V0795,CSD2,9.0
V0795,CTDL,8.5
V0795,KTLT,9.5
V0795,LQL1,5.0
V0795,LQL2,4.0
V0795,NMLT,6.5
V0795,TOA1,5.0
V0795,TOA2,8.5
V0795,TTNT,7.0
V0796,CSD1,7.5
V0796,CSD2,5.0
V0796,CTDL,7.0
V0796,KTLT,9.5
V0796,LQL1,6.0
V0796,LQL2,10.0
V0796,NMLT,8.0
V0796,TOA1,10.0
V0796,TOA2,7.0
V0796,TTNT,9.5
V0797,CSD1,9.0
V0797,CSD2,9.0
V0797,CTDL,8.5
V0797,KTLT,9.0
V0797,LQL1,5.5
V0797,LQL2,6.0
V0797,NMLT,5.0
V0797,TOA1,5.5
V0797,TOA2,6.5
V0797,TTNT,9.5
V0798,CSD1,9.0
V0798,CSD2,8.0
V0798,CTDL,10.0
V0798,KTLT,8.0
V0798,LQL1,9.5
V0798,LQL2,4.5
V0798,NMLT,7.5
V0798,TOA1,8.0
V0798,TOA2,8.5
V0798,TTNT,6.5
V0799,CSD1,7.0
V0799,CSD2,8.0
V0799,CTDL,7.0
V0799,KTLT,7.0
V0799,LQL1,10.0
V0799,LQL2,9.5
V0799,NMLT,10.0
V0799,TOA1,10.0
V0799,TOA2,8.5
V0799,TTNT,7.5
V0800,CSD1,8.0
V0800,CSD2,7.0
V0800,CTDL,7.0
V0800,KTLT,10.0
V0800,LQL1,7.5
V0800,LQL2,9.5
V0800,NMLT,5.0
V0800,TOA1,9.5
V0800,TOA2,5.0
V0800,TTNT,10.0
V0801,CSD1,5.0
V0801,CSD2,8.0
V0801,CTDL,9.5
V0801,KTLT,5.5
V0801,LQL1,7.0
V0801,LQL2,9.0
V0801,NMLT,5.5
V0801,TOA1,4.5
V0801,TOA2,9.5
V0801,TTNT,6.0
V0802,CSD1,8.5
V0802,CSD2,5.5
V0802,CTDL,5.0
V0802,KTLT,4.0
V0802,LQL1,8.0
V0802,LQL2,6.0
V0802,NMLT,7.5
V0802,TOA1,8.0
V0802,TOA2,9.0
V0802,TTNT,6.5
V0803,CSD1,5.0
V0803,CSD2,6.5
V0803,CTDL,8.0
V0803,KTLT,5.0
V0803,LQL1,6.5
V0803,LQL2,7.0
V0803,NMLT,8.5
V0803,TOA1,4.0
V0803,TOA2,7.0
V0803,TTNT,9.0
V0804,CSD1,5.0
V0804,CSD2,5.0
V0804,CTDL,4.5
V0804,KTLT,7.5
V0804,LQL1,8.0
V0804,LQL2,5.0
V0804,NMLT,6.5
V0804,TOA1,9.5
V0804,TOA2,4.0
V0804,TTNT,9.5
V0805,CSD1,8.0
V0805,CSD2,6.5
V0805,CTDL,7.5
V0805,KTLT,5.5
V0805,LQL1,6.5
V0805,LQL2,6.0
V0805,NMLT,7.5
V0805,TOA1,6.0
V0805,TOA2,7.0
V0805,TTNT,9.5
V0806,CSD1,8.0
V0806,CSD2,5.0
V0806,CTDL,9.0
V0806,KTLT,5.0
V0806,LQL1,8.5
V0806,LQL2,10.0
V0806,NMLT,9.0
V0806,TOA1,4.5
V0806,TOA2,7.5
V0806,TTNT,9.0
V0807,CSD1,10.0
V0807,CSD2,5.5
V0807,CTDL,10.0
V0807,KTLT,5.5
V0807,LQL1,8.0
V0807,LQL2,6.0
V0807,NMLT,6.5
V0807,TOA1,9.5
V0807,TOA2,8.0
V0807,TTNT,4.5
V0808,CSD1,7.0
V0808,CSD2,5.0
V0808,CTDL,6.0
V0808,KTLT,10.0
V0808,LQL1,9.5
V0808,LQL2,9.5
V0808,NMLT,7.5
V0808,TOA1,10.0
V0808,TOA2,9.5
V0808,TTNT,10.0
V0809,CSD1,6.0
V0809,CSD2,8.0
V0809,CTDL,4.0
V0809,KTLT,4.5
V0809,LQL1,10.0
V0809,LQL2,5.0
V0809,NMLT,9.0
V0809,TOA1,9.5
V0809,TOA2,8.0
V0809,TTNT,5.5
V0810,CSD1,8.0
V0810,CSD2,6.0
V0810,CTDL,4.0
V0810,KTLT,7.0
V0810,LQL1,9.5
V0810,LQL2,8.5
V0810,NMLT,4.0
V0810,TOA1,10.0
V0810,TOA2,6.0
V0810,TTNT,4.5
V0811,CSD1,7.0
V0811,CSD2,9.0
V0811,CTDL,8.5
V0811,KTLT,9.0
V0811,LQL1,8.5
V0811,LQL2,7.5
V0811,NMLT,9.5
V0811,TOA1,5.0
V0811,TOA2,6.5
V0811,TTNT,10.0
V0812,CSD1,6.0
V0812,CSD2,6.0
V0812,CTDL,9.5
V0812,KTLT,10.0
V0812,LQL1,6.0
V0812,LQL2,8.0
V0812,NMLT,7.5
V0812,TOA1,8.0
V0812,TOA2,5.0
V0812,TTNT,5.0
V0813,CSD1,9.0
V0813,CSD2,8.5
V0813,CTDL,8.5
V0813,KTLT,5.5
V0813,LQL1,10.0
V0813,LQL2,8.5
V0813,NMLT,10.0
V0813,TOA1,5.5
V0813,TOA2,9.5
V0813,TTNT,5.5
V0814,CSD1,8.0
V0814,CSD2,8.5
V0814,CTDL,6.0
V0814,KTLT,4.0
V0814,LQL1,10.0
V0814,LQL2,8.5
V0814,NMLT,8.0
V0814,TOA1,9.5
V0814,TOA2,10.0
V0814,TTNT,6.0
V0815,CSD1,8.5
V0815,CSD2,9.0
V0815,CTDL,8.0
V0815,KTLT,8.5
V0815,LQL1,5.0
V0815,LQL2,5.5
V0815,NMLT,7.0
V0815,TOA1,5.0
V0815,TOA2,5.0
V0815,TTNT,5.0
V0816,CSD1,9.0
V0816,CSD2,9.5
V0816,CTDL,8.0
V0816,KTLT,6.0
V0816,LQL1,7.0
V0816,LQL2,5.0
V0816,NMLT,9.0
V0816,TOA1,4.0
V0816,TOA2,8.0
V0816,TTNT,8.0
V0817,CSD1,4.5
V0817,CSD2,9.5
V0817,CTDL,8.0
V0817,KTLT,8.5
V0817,LQL1,6.5
V0817,LQL2,6.0
V0817,NMLT,6.0
V0817,TOA1,7.0
V0817,TOA2,9.5
V0817,TTNT,6.5
V0818,CSD1,5.5
V0818,CSD2,9.0
V0818,CTDL,5.5
V0818,KTLT,5.0
V0818,LQL1,6.0
V0818,LQL2,9.0
V0818,NMLT,10.0
V0818,TOA1,8.5
V0818,TOA2,8.5
V0818,TTNT,8.0
V0819,CSD1,10.0
V0819,CSD2,7.0
V0819,CTDL,6.5
V0819,KTLT,6.0
V0819,LQL1,8.5
V0819,LQL2,8.0
V0819,NMLT,8.0
V0819,TOA1,6.0
V0819,TOA2,8.0
V0819,TTNT,10.0
V0820,CSD1,6.5
V0820,CSD2,4.0
V0820,CTDL,5.5
V0820,KTLT,10.0
V0820,LQL1,8.5
V0820,LQL2,7.0
V0820,NMLT,9.0
V0820,TOA1,5.0
V0820,TOA2,5.0
V0820,TTNT,4.0
V0821,CSD1,8.0
V0821,CSD2,6.5
V0821,CTDL,7.5
V0821,KTLT,8.5
V0821,LQL1,6.5
V0821,LQL2,8.0
V0821,NMLT,8.0
V0821,TOA1,9.5
V0821,TOA2,7.5
V0821,TTNT,5.0
V0822,CSD1,7.5
V0822,CSD2,5.0
V0822,CTDL,8.5
V0822,KTLT,9.5
V0822,LQL1,7.5
V0822,LQL2,8.5
V0822,NMLT,9.5
V0822,TOA1,5.0
V0822,TOA2,8.5
V0822,TTNT,9.0
V0823,CSD1,4.5
V0823,CSD2,7.0
V0823,CTDL,8.5
V0823,KTLT,5.5
V0823,LQL1,6.5
V0823,LQL2,10.0
V0823,NMLT,4.0
V0823,TOA1,10.0
V0823,TOA2,6.0
V0823,TTNT,7.0
V0824,CSD1,10.0
V0824,CSD2,7.0
V0824,CTDL,9.5
V0824,KTLT,8.0
V0824,LQL1,7.5
V0824,LQL2,4.0
V0824,NMLT,8.0
V0824,TOA1,9.0
V0824,TOA2,5.5
V0824,TTNT,4.5
V0825,CSD1,8.5
V0825,CSD2,5.0
V0825,CTDL,10.0
V0825,KTLT,5.5
V0825,LQL1,6.0
V0825,LQL2,6.0
V0825,NMLT,8.0
V0825,TOA1,8.5
V0825,TOA2,9.0
V0825,TTNT,7.5
V0826,CSD1,9.0
V0826,CSD2,8.5
V0826,CTDL,4.0
V0826,KTLT,7.0
V0826,LQL1,9.0
V0826,LQL2,6.0
V0826,NMLT,9.0
V0826,TOA1,5.0
V0826,TOA2,8.5
V0826,TTNT,7.0
V0827,CSD1,4.5
V0827,CSD2,9.5
V0827,CTDL,5.0
V0827,KTLT,7.0
V0827,LQL1,4.0
V0827,LQL2,6.0
V0827,NMLT,7.0
V0827,TOA1,5.5
V0827,TOA2,4.0
V0827,TTNT,7.0
V0828,CSD1,4.5
V0828,CSD2,8.5
V0828,CTDL,6.0
V0828,KTLT,5.5
V0828,LQL1,9.0
V0828,LQL2,6.0
V0828,NMLT,6.0
V0828,TOA1,7.5
V0828,TOA2,8.5
V0828,TTNT,5.5
V0829,CSD1,5.0
V0829,CSD2,6.0
V0829,CTDL,9.0
V0829,KTLT,6.0
V0829,LQL1,7.5
V0829,LQL2,7.5
V0829,NMLT,9.5
V0829,TOA1,10.0
V0829,TOA2,4.5
V0829,TTNT,8.0
V0830,CSD1,5.5
V0830,CSD2,8.0
V0830,CTDL,8.0
V0830,KTLT,6.5
V0830,LQL1,4.0
V0830,LQL2,5.5
V0830,NMLT,8.0
V0830,TOA1,6.5
V0830,TOA2,7.5
V0830,TTNT,9.0
V0831,CSD1,5.0
V0831,CSD2,8.5
V0831,CTDL,7.0
V0831,KTLT,7.5
V0831,LQL1,9.0
V0831,LQL2,7.5
V0831,NMLT,8.5
V0831,TOA1,5.0
V0831,TOA2,8.0
V0831,TTNT,7.0
V0832,CSD1,5.5
V0832,CSD2,6.5
V0832,CTDL,5.0
V0832,KTLT,7.5
V0832,LQL1,6.0
V0832,LQL2,5.5
V0832,NMLT,9.0
V0832,TOA1,6.0
V0832,TOA2,4.5
V0832,TTNT,5.5
V0833,CSD1,5.5
V0833,CSD2,4.0
V0833,CTDL,6.5
V0833,KTLT,4.0
V0833,LQL1,5.0
V0833,LQL2,6.5
V0833,NMLT,5.0
V0833,TOA1,4.0
V0833,TOA2,5.5
V0833,TTNT,5.5
V0834,CSD1,9.0
V0834,CSD2,10.0
V0834,CTDL,8.0
V0834,KTLT,9.5
V0834,LQL1,6.0
V0834,LQL2,5.5
V0834,NMLT,10.0
V0834,TOA1,9.5
V0834,TOA2,4.0
V0834,TTNT,7.0
V0835,CSD1,8.0
V0835,CSD2,8.0
V0835,CTDL,6.0
V0835,KTLT,5.0
V0835,LQL1,8.5
V0835,LQL2,9.0
V0835,NMLT,8.0
V0835,TOA1,4.0
V0835,TOA2,6.5
V0835,TTNT,8.0
V0836,CSD1,8.0
V0836,CSD2,10.0
V0836,CTDL,5.5
V0836,KTLT,7.0
V0836,LQL1,7.0
V0836,LQL2,7.0
V0836,NMLT,7.0
V0836,TOA1,4.0
V0836,TOA2,7.5
V0836,TTNT,5.5
V0837,CSD1,6.0
V0837,CSD2,5.5
V0837,CTDL,4.0
V0837,KTLT,7.0
V0837,LQL1,7.5
V0837,LQL2,6.5
V0837,NMLT,5.5
V0837,TOA1,9.0
V0837,TOA2,4.5
V0837,TTNT,6.5
V0838,CSD1,5.0
V0838,CSD2,4.5
V0838,CTDL,9.0
V0838,KTLT,7.5
V0838,LQL1,7.0
V0838,LQL2,9.0
V0838,NMLT,6.0
V0838,TOA1,8.0
V0838,TOA2,5.0
V0838,TTNT,4.5
V0839,CSD1,6.5
V0839,CSD2,6.5
V0839,CTDL,4.0
V0839,KTLT,6.5
V0839,LQL1,6.0
V0839,LQL2,5.5
V0839,NMLT,9.5
V0839,TOA1,7.0
V0839,TOA2,6.0
V0839,TTNT,5.0
V0840,CSD1,7.0
V0840,CSD2,8.5
V0840,CTDL,10.0
V0840,KTLT,5.5
V0840,LQL1,8.5
V0840,LQL2,9.0
V0840,NMLT,4.0
V0840,TOA1,4.5
V0840,TOA2,7.0
V0840,TTNT,5.0
V0841,CSD1,9.5
V0841,CSD2,9.5
V0841,CTDL,8.0
V0841,KTLT,4.5
V0841,LQL1,7.5
V0841,LQL2,8.0
V0841,NMLT,8.5
V0841,TOA1,6.0
V0841,TOA2,9.5
V0841,TTNT,9.5
V0842,CSD1,10.0
V0842,CSD2,7.0
V0842,CTDL,4.0
V0842,KTLT,9.5
V0842,LQL1,8.0
V0842,LQL2,5.0
V0842,NMLT,9.5
V0842,TOA1,6.5
V0842,TOA2,6.0
V0842,TTNT,9.0
V0843,CSD1,7.5
V0843,CSD2,9.0
V0843,CTDL,8.5
V0843,KTLT,5.5
V0843,LQL1,7.5
V0843,LQL2,7.5
V0843,NMLT,8.0
V0843,TOA1,9.0
V0843,TOA2,10.0
V0843,TTNT,8.0
V0844,CSD1,6.0
V0844,CSD2,4.0
V0844,CTDL,9.5
V0844,KTLT,8.0
V0844,LQL1,5.0
V0844,LQL2,10.0
V0844,NMLT,8.5
V0844,TOA1,5.5
V0844,TOA2,9.0
V0844,TTNT,6.0
V0845,CSD1,9.0
V0845,CSD2,7.5
V0845,CTDL,8.5
V0845,KTLT,4.5
V0845,LQL1,8.0
V0845,LQL2,7.0
V0845,NMLT,4.5
V0845,TOA1,10.0
V0845,TOA2,8.5
V0845,TTNT,8.5
V0846,CSD1,9.0
V0846,CSD2,8.5
V0846,CTDL,10.0
V0846,KTLT,10.0
V0846,LQL1,5.0
V0846,LQL2,8.0
V0846,NMLT,6.5
V0846,TOA1,9.5
V0846,TOA2,10.0
V0846,TTNT,10.0
V0847,CSD1,10.0
V0847,CSD2,5.0
V0847,CTDL,4.5
V0847,KTLT,8.5
V0847,LQL1,9.0
V0847,LQL2,9.0
V0847,NMLT,6.0
V0847,TOA1,8.5
V0847,TOA2,6.0
V0847,TTNT,6.5
V0848,CSD1,8.0
V0848,CSD2,7.0
V0848,CTDL,4.5
V0848,KTLT,6.0
V0848,LQL1,8.0
V0848,LQL2,6.0
V0848,NMLT,6.0
V0848,TOA1,10.0
V0848,TOA2,8.5
V0848,TTNT,8.5
V0849,CSD1,6.0
V0849,CSD2,4.5
V0849,CTDL,4.0
V0849,KTLT,9.0
V0849,LQL1,7.0
V0849,LQL2,7.0
V0849,NMLT,10.0
V0849,TOA1,7.5
V0849,TOA2,7.5
V0849,TTNT,9.0
V0850,CSD1,6.5
V0850,CSD2,7.5
V0850,CTDL,9.5
V0850,KTLT,8.0
V0850,LQL1,7.5
V0850,LQL2,8.5
V0850,NMLT,6.0
V0850,TOA1,4.5
V0850,TOA2,5.5
V0850,TTNT,10.0
V0851,CSD1,5.5
V0851,CSD2,7.5
V0851,CTDL,5.0
V0851,KTLT,4.0
V0851,LQL1,4.5
V0851,LQL2,9.5
V0851,NMLT,9.5
V0851,TOA1,5.0
V0851,TOA2,10.0
V0851,TTNT,5.0
V0852,CSD1,9.0
V0852,CSD2,6.5
V0852,CTDL,8.5
V0852,KTLT,8.5
V0852,LQL1,5.0
V0852,LQL2,9.0
V0852,NMLT,10.0
V0852,TOA1,4.0
V0852,TOA2,8.0
V0852,TTNT,8.5
V0853,CSD1,6.5
V0853,CSD2,9.5
V0853,CTDL,5.0
V0853,KTLT,7.0
V0853,LQL1,7.5
V0853,LQL2,9.0
V0853,NMLT,7.0
V0853,TOA1,6.5
V0853,TOA2,7.5
V0853,TTNT,4.0
V0854,CSD1,7.0
V0854,CSD2,7.0
V0854,CTDL,6.0
V0854,KTLT,9.0
V0854,LQL1,5.0
V0854,LQL2,4.5
V0854,NMLT,5.0
V0854,TOA1,6.0
V0854,TOA2,9.0
V0854,TTNT,7.5
V0855,CSD1,7.5
V0855,CSD2,6.0
V0855,CTDL,4.0
V0855,KTLT,6.0
V0855,LQL1,5.5
V0855,LQL2,9.0
V0855,NMLT,4.0
V0855,TOA1,8.5
V0855,TOA2,4.0
V0855,TTNT,8.0
V0856,CSD1,7.5
V0856,CSD2,7.0
V0856,CTDL,5.5
V0856,KTLT,5.0
V0856,LQL1,6.0
V0856,LQL2,6.0
V0856,NMLT,6.5
V0856,TOA1,8.0
V0856,TOA2,6.0
V0856,TTNT,5.0
V0857,CSD1,5.0
V0857,CSD2,9.5
V0857,CTDL,10.0
V0857,KTLT,7.0
V0857,LQL1,5.0
V0857,LQL2,4.5
V0857,NMLT,6.0
V0857,TOA1,8.0
V0857,TOA2,6.5
V0857,TTNT,5.0
V0858,CSD1,5.0
V0858,CSD2,9.0
V0858,CTDL,9.0
V0858,KTLT,6.5
V0858,LQL1,5.5
V0858,LQL2,6.0
V0858,NMLT,8.0
V0858,TOA1,7.5
V0858,TOA2,4.5
V0858,TTNT,7.5
V0859,CSD1,5.5
V0859,CSD2,4.5
V0859,CTDL,6.0
V0859,KTLT,8.0
V0859,LQL1,8.0
V0859,LQL2,7.0
V0859,NMLT,5.0
V0859,TOA1,7.0
V0859,TOA2,7.0
V0859,TTNT,9.5
V0860,CSD1,7.5
V0860,CSD2,5.0
V0860,CTDL,8.5
V0860,KTLT,9.5
V0860,LQL1,8.0
V0860,LQL2,10.0
V0860,NMLT,9.5
V0860,TOA1,7.0
V0860,TOA2,9.5
V0860,TTNT,6.5
V0861,CSD1,7.5
V0861,CSD2,8.0
V0861,CTDL,7.5
V0861,KTLT,10.0
V0861,LQL1,6.0
V0861,LQL2,5.5
V0861,NMLT,9.5
